gvkey,splticrm,datadate,conm,tic,cusip
010530,A,30/06/2012,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,31/07/2012,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,31/08/2012,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,30/09/2012,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,31/10/2012,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,30/11/2012,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,31/12/2012,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,31/01/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,28/02/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,A-,31/03/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/04/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/05/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/06/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/07/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/08/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/09/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/10/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/11/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/12/2013,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/01/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,28/02/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/03/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/04/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/05/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/06/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/07/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/08/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/09/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/10/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/11/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/12/2014,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/01/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,28/02/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/03/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/04/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/05/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/06/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/07/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/08/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/09/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/10/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/11/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/12/2015,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/01/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,29/02/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/03/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/04/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/05/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/06/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/07/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/08/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/09/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/10/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,30/11/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/12/2016,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010530,BBB,31/01/2017,THERMO FISHER SCIENTIFIC INC,TMO,883556102
010614,A,31/01/2010,TORCHMARK CORP,TMK,891027104
010614,A,28/02/2010,TORCHMARK CORP,TMK,891027104
010614,A,31/03/2010,TORCHMARK CORP,TMK,891027104
010614,A,30/04/2010,TORCHMARK CORP,TMK,891027104
010614,A,31/05/2010,TORCHMARK CORP,TMK,891027104
010614,A,30/06/2010,TORCHMARK CORP,TMK,891027104
010614,A,31/07/2010,TORCHMARK CORP,TMK,891027104
010614,A,31/08/2010,TORCHMARK CORP,TMK,891027104
010614,A,30/09/2010,TORCHMARK CORP,TMK,891027104
010614,A,31/10/2010,TORCHMARK CORP,TMK,891027104
010614,A,30/11/2010,TORCHMARK CORP,TMK,891027104
010614,A,31/12/2010,TORCHMARK CORP,TMK,891027104
010614,A,31/01/2011,TORCHMARK CORP,TMK,891027104
010614,A,28/02/2011,TORCHMARK CORP,TMK,891027104
010614,A,31/03/2011,TORCHMARK CORP,TMK,891027104
010614,A,30/04/2011,TORCHMARK CORP,TMK,891027104
010614,A,31/05/2011,TORCHMARK CORP,TMK,891027104
010614,A,30/06/2011,TORCHMARK CORP,TMK,891027104
010614,A,31/07/2011,TORCHMARK CORP,TMK,891027104
010614,A,31/08/2011,TORCHMARK CORP,TMK,891027104
010614,A,30/09/2011,TORCHMARK CORP,TMK,891027104
010614,A,31/10/2011,TORCHMARK CORP,TMK,891027104
010614,A,30/11/2011,TORCHMARK CORP,TMK,891027104
010614,A,31/12/2011,TORCHMARK CORP,TMK,891027104
010614,A,31/01/2012,TORCHMARK CORP,TMK,891027104
010614,A,29/02/2012,TORCHMARK CORP,TMK,891027104
010614,A,31/03/2012,TORCHMARK CORP,TMK,891027104
010614,A,30/04/2012,TORCHMARK CORP,TMK,891027104
010614,A,31/05/2012,TORCHMARK CORP,TMK,891027104
010614,A,30/06/2012,TORCHMARK CORP,TMK,891027104
010614,A,31/07/2012,TORCHMARK CORP,TMK,891027104
010614,A,31/08/2012,TORCHMARK CORP,TMK,891027104
010614,A,30/09/2012,TORCHMARK CORP,TMK,891027104
010614,A,31/10/2012,TORCHMARK CORP,TMK,891027104
010614,A,30/11/2012,TORCHMARK CORP,TMK,891027104
010614,A,31/12/2012,TORCHMARK CORP,TMK,891027104
010614,A,31/01/2013,TORCHMARK CORP,TMK,891027104
010614,A,28/02/2013,TORCHMARK CORP,TMK,891027104
010614,A,31/03/2013,TORCHMARK CORP,TMK,891027104
010614,A,30/04/2013,TORCHMARK CORP,TMK,891027104
010614,A,31/05/2013,TORCHMARK CORP,TMK,891027104
010614,A,30/06/2013,TORCHMARK CORP,TMK,891027104
010614,A,31/07/2013,TORCHMARK CORP,TMK,891027104
010614,A,31/08/2013,TORCHMARK CORP,TMK,891027104
010614,A,30/09/2013,TORCHMARK CORP,TMK,891027104
010614,A,31/10/2013,TORCHMARK CORP,TMK,891027104
010614,A,30/11/2013,TORCHMARK CORP,TMK,891027104
010614,A,31/12/2013,TORCHMARK CORP,TMK,891027104
010614,A,31/01/2014,TORCHMARK CORP,TMK,891027104
010614,A,28/02/2014,TORCHMARK CORP,TMK,891027104
010614,A,31/03/2014,TORCHMARK CORP,TMK,891027104
010614,A,30/04/2014,TORCHMARK CORP,TMK,891027104
010614,A,31/05/2014,TORCHMARK CORP,TMK,891027104
010614,A,30/06/2014,TORCHMARK CORP,TMK,891027104
010614,A,31/07/2014,TORCHMARK CORP,TMK,891027104
010614,A,31/08/2014,TORCHMARK CORP,TMK,891027104
010614,A,30/09/2014,TORCHMARK CORP,TMK,891027104
010614,A,31/10/2014,TORCHMARK CORP,TMK,891027104
010614,A,30/11/2014,TORCHMARK CORP,TMK,891027104
010614,A,31/12/2014,TORCHMARK CORP,TMK,891027104
010614,A,31/01/2015,TORCHMARK CORP,TMK,891027104
010614,A,28/02/2015,TORCHMARK CORP,TMK,891027104
010614,A,31/03/2015,TORCHMARK CORP,TMK,891027104
010614,A,30/04/2015,TORCHMARK CORP,TMK,891027104
010614,A,31/05/2015,TORCHMARK CORP,TMK,891027104
010614,A,30/06/2015,TORCHMARK CORP,TMK,891027104
010614,A,31/07/2015,TORCHMARK CORP,TMK,891027104
010614,A,31/08/2015,TORCHMARK CORP,TMK,891027104
010614,A,30/09/2015,TORCHMARK CORP,TMK,891027104
010614,A,31/10/2015,TORCHMARK CORP,TMK,891027104
010614,A,30/11/2015,TORCHMARK CORP,TMK,891027104
010614,A,31/12/2015,TORCHMARK CORP,TMK,891027104
010614,A,31/01/2016,TORCHMARK CORP,TMK,891027104
010614,A,29/02/2016,TORCHMARK CORP,TMK,891027104
010614,A,31/03/2016,TORCHMARK CORP,TMK,891027104
010614,A,30/04/2016,TORCHMARK CORP,TMK,891027104
010614,A,31/05/2016,TORCHMARK CORP,TMK,891027104
010614,A,30/06/2016,TORCHMARK CORP,TMK,891027104
010614,A,31/07/2016,TORCHMARK CORP,TMK,891027104
010614,A,31/08/2016,TORCHMARK CORP,TMK,891027104
010614,A,30/09/2016,TORCHMARK CORP,TMK,891027104
010614,A,31/10/2016,TORCHMARK CORP,TMK,891027104
010614,A,30/11/2016,TORCHMARK CORP,TMK,891027104
010614,A,31/12/2016,TORCHMARK CORP,TMK,891027104
010614,A,31/01/2017,TORCHMARK CORP,TMK,891027104
010631,BBB,31/01/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,28/02/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/03/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/04/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/05/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/06/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/07/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/08/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/09/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/10/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/11/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/12/2010,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/01/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,28/02/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/03/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/04/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/05/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/06/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/07/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/08/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/09/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/10/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/11/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/12/2011,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/01/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,29/02/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/03/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,30/04/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB,31/05/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/06/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/07/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/08/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/09/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/10/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/11/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/12/2012,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/01/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,28/02/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/03/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/04/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/05/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/06/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/07/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/08/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/09/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/10/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/11/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/12/2013,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/01/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,28/02/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/03/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/04/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/05/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/06/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/07/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/08/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/09/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/10/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/11/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/12/2014,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/01/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,28/02/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/03/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/04/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/05/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/06/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/07/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/08/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/09/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/10/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,30/11/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB+,31/12/2015,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/01/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,29/02/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/03/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,30/04/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/05/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,30/06/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/07/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/08/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,30/09/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/10/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,30/11/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/12/2016,TOTAL SYSTEM SERVICES INC,TSS,891906109
010631,BBB-,31/01/2017,TOTAL SYSTEM SERVICES INC,TSS,891906109
010793,BB,31/01/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB,28/02/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB,31/03/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB,30/04/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB,31/05/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB,30/06/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB,31/07/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB+,31/08/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB+,30/09/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB+,31/10/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB+,30/11/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB+,31/12/2010,TYSON FOODS INC  -CL A,TSN,902494103
010793,BB+,31/01/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,28/02/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/03/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/04/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/05/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/06/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/07/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/08/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/09/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/10/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/11/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/12/2011,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/01/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,29/02/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/03/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/04/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/05/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/06/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/07/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/08/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/09/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/10/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,30/11/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/12/2012,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB-,31/01/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,28/02/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/03/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/04/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/05/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/06/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/07/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/08/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/09/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/10/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/11/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/12/2013,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/01/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,28/02/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/03/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/04/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/05/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/06/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/07/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/08/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/09/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/10/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/11/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/12/2014,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/01/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,28/02/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/03/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/04/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/05/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/06/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/07/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/08/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/09/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/10/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/11/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/12/2015,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/01/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,29/02/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/03/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/04/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/05/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/06/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/07/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/08/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/09/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/10/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,30/11/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/12/2016,TYSON FOODS INC  -CL A,TSN,902494103
010793,BBB,31/01/2017,TYSON FOODS INC  -CL A,TSN,902494103
010795,B-,31/01/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B-,28/02/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B-,31/03/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B-,30/04/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B-,31/05/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B-,30/06/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B-,31/07/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B-,31/08/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/09/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/10/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/11/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/12/2010,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/01/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,28/02/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/03/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/04/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/05/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/06/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/07/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/08/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/09/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/10/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/11/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/12/2011,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/01/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,29/02/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/03/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/04/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/05/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/06/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/07/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/08/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/09/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/10/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/11/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/12/2012,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/01/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,28/02/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/03/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/04/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/05/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/06/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/07/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/08/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/09/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/10/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/11/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/12/2013,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/01/2014,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,28/02/2014,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/03/2014,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/04/2014,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/05/2014,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,30/06/2014,UNITED CONTINENTAL HLDGS INC,UAL,910047109
010795,B,31/07/2014,UNITED CONTINENTAL HLDGS INC,UAL,910047109
